1.0000 0.0368 -0.0708 0.1274 -0.0804 -0.1240
0.0368 1.0000 -0.1887 0.0034 -0.1057 0.1751
-0.0708 -0.1887 1.0000 -0.0554 0.6889 0.4734
0.1274 0.0034 -0.0554 1.0000 -0.1532 -0.1209
-0.0804 -0.1057 0.6889 -0.1532 1.0000 0.5883
-0.1240 0.1751 0.4734 -0.1209 0.5883 1.0000
